"Jamie Clayton",NULL,NULL,"The Wachowskis","Netflix","Driving shots","Harrison & 20th","Unpronounceable Productions\, LLC",2015,"Sense8","The Wachowskis"
"Jamie Clayton",NULL,NULL,"The Wachowskis","Netflix","Driving shots","Folsom","Unpronounceable Productions\, LLC",2015,"Sense8","The Wachowskis"
"Jamie Clayton",NULL,NULL,"The Wachowskis","Netflix","Driving shots","16th St.","Unpronounceable Productions\, LLC",2015,"Sense8","The Wachowskis"
"Jamie Clayton",NULL,NULL,"The Wachowskis","Netflix","Driving shots","S. Van Ness","Unpronounceable Productions\, LLC",2015,"Sense8","The Wachowskis"
"Jamie Clayton",NULL,NULL,"The Wachowskis","Netflix","Driving shots","22nd St.","Unpronounceable Productions\, LLC",2015,"Sense8","The Wachowskis"
"Jamie Clayton",NULL,NULL,"The Wachowskis","Netflix","Driving shots","Harrison","Unpronounceable Productions\, LLC",2015,"Sense8","The Wachowskis"
"Jamie Clayton",NULL,NULL,"The Wachowskis","Netflix","Driving shots","20th","Unpronounceable Productions\, LLC",2015,"Sense8","The Wachowskis"
"Jamie Clayton",NULL,NULL,"The Wachowskis","Netflix","Filming of the \"Fresh Meat\" Festival","Z Space Studios; 450 Florida St.","Unpronounceable Productions\, LLC",2015,"Sense8","The Wachowskis"
"Jamie Clayton",NULL,NULL,"The Wachowskis","Netflix","Chase sequence on bicycles ends at gas station","375 Castro St. and 17th between Castro and Diamond St.","Unpronounceable Productions\, LLC",2015,"Sense8","The Wachowskis"
"Jamie Clayton",NULL,NULL,"The Wachowskis","Netflix","Bicycle chase scene\, actors dressed as fake officers present","Corbett St.","Unpronounceable Productions\, LLC",2015,"Sense8","The Wachowskis"
"Jamie Clayton",NULL,NULL,"The Wachowskis","Netflix","Bicycle chase scene","Romain St.","Unpronounceable Productions\, LLC",2015,"Sense8","The Wachowskis"
"Jamie Clayton",NULL,NULL,"The Wachowskis","Netflix","Bicycle chase scene","Market St. overpass","Unpronounceable Productions\, LLC",2015,"Sense8","The Wachowskis"
"Jamie Clayton",NULL,NULL,"The Wachowskis","Netflix","Bicycle chase scene","Grand View Ave.","Unpronounceable Productions\, LLC",2015,"Sense8","The Wachowskis"
"Jamie Clayton",NULL,NULL,"The Wachowskis","Netflix","dialogue scene on top of a garage roof","Vallejo Street Garage; 766 Vallejo St.","Unpronounceable Productions\, LLC",2015,"Sense8","The Wachowskis"
"Jamie Clayton",NULL,NULL,"The Wachowskis","Netflix","dialogue scene","Laguna Honda Hospital; 375 Laguna Honda Blvd.","Unpronounceable Productions\, LLC",2015,"Sense8","The Wachowskis"
"Jamie Clayton",NULL,NULL,"The Wachowskis","Netflix","continuous driving shots of a taxi going with the flow of existing traffic","Irving St. at 9th Ave.","Unpronounceable Productions\, LLC",2015,"Sense8","The Wachowskis"
"Jamie Clayton",NULL,NULL,"The Wachowskis","Netflix","group of friends have a heated argument\, then flashback of pre-argument","Dolores Park\, 20th St. between Church & Dolores St.","Unpronounceable Productions\, LLC",2015,"Sense8","The Wachowskis"
"Jamie Clayton",NULL,NULL,"The Wachowskis","Netflix","Filming of \"Dyke's on Bikes\" and \"Dyke March\"","Palace of Fine Arts: 3306 Lyon St.","Unpronounceable Productions\, LLC",2015,"Sense8","The Wachowskis"
"Jamie Clayton",NULL,NULL,"The Wachowskis","Netflix","A couple reminisces on the moment they first fell in love","Van Ness and 12th St.","Unpronounceable Productions\, LLC",2015,"Sense8","The Wachowskis"
"Jamie Clayton",NULL,NULL,"The Wachowskis","Netflix","Overnight scene involving aggressive arguments between actors\, spfx shoot out involved","\"Metzger's Apt\" 151 Alice B. Toklas Pl.","Unpronounceable Productions\, LLC",2015,"Sense8","The Wachowskis"
"Laura Leighton","Tim Daly",NULL,"Paul Lazarus","Lions Gate Films Home Entertainment","With 23 miles of ladders and 300\,000 rivets in each tower\, the Golden Gate Bridge was the world's longest span when it opened in 1937.","Golden Gate Bridge","White Dwarf Productions",1999,"Seven Girlfriends","Paul Lazarus"
"Albert Finney"," Diane Keaton",NULL,"Alan Parker","Metro-Goldwyn-Mayer (MGM)","In 1945 the Fairmont hosted the United Nations Conference on International Organization as delegates arrived to draft a charter for the organization. The U.S. Secretary of State\, Edward Stettinius drafted the charter in the hotel's Garden Room.","Fairmont Hotel (950 Mason Street\, Nob Hill)","Metro-Goldwyn-Mayer (MGM)",1982,"Shoot the Moon","Bo Goldman"
"Whoopi Goldberg","Maggie Smith",NULL,"Emile Ardolino","Buena Vista Pictures",NULL,"St. Paul's Church (Church Street\, Noe Valley)","Touchstone Pictures",1992,"Sister Act","Joseph Howard"
"Whoopi Goldberg","Maggie Smith",NULL,"Bill Duke","Buena Vista Pictures","Though Marilyn Monroe and Joe DiMaggio were not allowed to be married at the Church (DiMaggio had married his first wife at the Church but was divorced)\, the couple returned to the steps of the Church for photos\, following their City Hall nuptials.","St. Peter & Paul's Church (666 Filbert Street\, Washington Square)","Touchstone Pictures",1993,"Sister Act 2: Back in the Habit","Joseph Howard"
"Whoopi Goldberg","Maggie Smith",NULL,"Bill Duke","Buena Vista Pictures",NULL,"Maritime Museum\, Building 201 (Fort Mason)","Touchstone Pictures",1993,"Sister Act 2: Back in the Habit","Joseph Howard"
"Whoopi Goldberg","Maggie Smith",NULL,"Bill Duke","Buena Vista Pictures","The Tower was funded by a gift bequeathed by Lillie Hitchcock Coit\, a socialite who reportedly liked to chase fires. Though the tower resembles a firehose nozzle\, it was not designed this way.","Coit Tower","Touchstone Pictures",1993,"Sister Act 2: Back in the Habit","Joseph Howard"
"Whoopi Goldberg","Maggie Smith",NULL,"Bill Duke","Buena Vista Pictures",NULL,"CCSF Alemany Campus ","Touchstone Pictures",1993,"Sister Act 2: Back in the Habit","Joseph Howard"
"Whoopi Goldberg","Maggie Smith",NULL,"Bill Duke","Buena Vista Pictures","The Bank of America Building was the tallest building on the West Coast from 1969-1972\, when it was surpassed by the TransAmerica Pyramid. Today\, the Bank of America building is the 5th tallest building on the West Coast.","Carnelian Room\, Bank of America Building (555 California Street\, 53rd Floor)","Touchstone Pictures",1993,"Sister Act 2: Back in the Habit","Joseph Howard"
"Craig Tsuyumine","Puneet Prasad","Larry Kitagawa","Carlo Caldana",NULL,NULL,"Manor West (750 Harrison St.)","Carlo Caldana/Marguery Films",2015,"Smile Again\, Jenny Lee","Linda Demetrick"
"Craig Tsuyumine","Puneet Prasad","Larry Kitagawa","Carlo Caldana",NULL,NULL,"475 Diamond St.","Carlo Caldana/Marguery Films",2015,"Smile Again\, Jenny Lee","Linda Demetrick"
"Craig Tsuyumine","Puneet Prasad","Larry Kitagawa","Carlo Caldana",NULL,NULL,"Hyatt Hotel (555 North Point St.)","Carlo Caldana/Marguery Films",2015,"Smile Again\, Jenny Lee","Linda Demetrick"
"Craig Tsuyumine","Puneet Prasad","Larry Kitagawa","Carlo Caldana",NULL,NULL,"Fairmont Hotel (950 Mason Street\, Nob Hill)","Carlo Caldana/Marguery Films",2015,"Smile Again\, Jenny Lee","Linda Demetrick"
"Craig Tsuyumine","Puneet Prasad","Larry Kitagawa","Carlo Caldana",NULL,NULL,"411 Shrader St.","Carlo Caldana/Marguery Films",2015,"Smile Again\, Jenny Lee","Linda Demetrick"
"Craig Tsuyumine","Puneet Prasad","Larry Kitagawa","Carlo Caldana",NULL,NULL,"883 42nd Ave.","Carlo Caldana/Marguery Films",2015,"Smile Again\, Jenny Lee","Linda Demetrick"
"Craig Tsuyumine","Puneet Prasad","Larry Kitagawa","Carlo Caldana",NULL,NULL,"Mason & Sacramento St","Carlo Caldana/Marguery Films",2015,"Smile Again\, Jenny Lee","Linda Demetrick"
"Craig Tsuyumine","Puneet Prasad","Larry Kitagawa","Carlo Caldana",NULL,NULL,"Unitarian Church (1187 Franklin St.)","Carlo Caldana/Marguery Films",2015,"Smile Again\, Jenny Lee","Linda Demetrick"
"Craig Tsuyumine","Puneet Prasad","Larry Kitagawa","Carlo Caldana",NULL,NULL,"Huntington Park (California & Taylor Streets\, Nob Hill)","Carlo Caldana/Marguery Films",2015,"Smile Again\, Jenny Lee","Linda Demetrick"
"Craig Tsuyumine","Puneet Prasad","Larry Kitagawa","Carlo Caldana",NULL,NULL,"E Tutto Qua Restaurant (270 Columbus St.)","Carlo Caldana/Marguery Films",2015,"Smile Again\, Jenny Lee","Linda Demetrick"
"Craig Tsuyumine","Puneet Prasad","Larry Kitagawa","Carlo Caldana",NULL,NULL,"1328 Portola","Carlo Caldana/Marguery Films",2015,"Smile Again\, Jenny Lee","Linda Demetrick"
"Craig Tsuyumine","Puneet Prasad","Larry Kitagawa","Carlo Caldana",NULL,NULL,"Clay St. at Sansome","Carlo Caldana/Marguery Films",2015,"Smile Again\, Jenny Lee","Linda Demetrick"
"Craig Tsuyumine","Puneet Prasad","Larry Kitagawa","Carlo Caldana",NULL,NULL,"Montgomery Street at Post Street","Carlo Caldana/Marguery Films",2015,"Smile Again\, Jenny Lee","Linda Demetrick"
"Craig Tsuyumine","Puneet Prasad","Larry Kitagawa","Carlo Caldana",NULL,NULL,"333 Pacheco St at Lopez Ave.","Carlo Caldana/Marguery Films",2015,"Smile Again\, Jenny Lee","Linda Demetrick"
"Craig Tsuyumine","Puneet Prasad","Larry Kitagawa","Carlo Caldana",NULL,NULL,"Mission Inn (5630 Mission St)","Carlo Caldana/Marguery Films",2015,"Smile Again\, Jenny Lee","Linda Demetrick"
"Craig Tsuyumine","Puneet Prasad","Larry Kitagawa","Carlo Caldana",NULL,NULL,"87 Cervantes Blvd (beach)","Carlo Caldana/Marguery Films",2015,"Smile Again\, Jenny Lee","Linda Demetrick"
"Craig Tsuyumine","Puneet Prasad","Larry Kitagawa","Carlo Caldana",NULL,NULL,"Gaspare's Pizza House (5546 Geary Blvd.)","Carlo Caldana/Marguery Films",2015,"Smile Again\, Jenny Lee","Linda Demetrick"
"Craig Tsuyumine","Puneet Prasad","Larry Kitagawa","Carlo Caldana",NULL,NULL,"510 Noe Street & 18th St.","Carlo Caldana/Marguery Films",2015,"Smile Again\, Jenny Lee","Linda Demetrick"
"Craig Tsuyumine","Puneet Prasad","Larry Kitagawa","Carlo Caldana",NULL,NULL,"Europa Café (4318 California St. and 5th Ave.)","Carlo Caldana/Marguery Films",2015,"Smile Again\, Jenny Lee","Linda Demetrick"
"Craig Tsuyumine","Puneet Prasad","Larry Kitagawa","Carlo Caldana",NULL,NULL,"New Taraval Café (1054 Taraval St.)","Carlo Caldana/Marguery Films",2015,"Smile Again\, Jenny Lee","Linda Demetrick"
"Craig Tsuyumine","Puneet Prasad","Larry Kitagawa","Carlo Caldana",NULL,NULL,"Kansas St at 17th St.","Carlo Caldana/Marguery Films",2015,"Smile Again\, Jenny Lee","Linda Demetrick"
"Craig Tsuyumine","Puneet Prasad","Larry Kitagawa","Carlo Caldana",NULL,NULL,"City Hall ","Carlo Caldana/Marguery Films",2015,"Smile Again\, Jenny Lee","Linda Demetrick"
"Craig Tsuyumine","Puneet Prasad","Larry Kitagawa","Carlo Caldana",NULL,NULL,"Ocean Beach Motel (2690 46th Ave.)","Carlo Caldana/Marguery Films",2015,"Smile Again\, Jenny Lee","Linda Demetrick"
"Craig Tsuyumine","Puneet Prasad","Larry Kitagawa","Carlo Caldana",NULL,NULL,"Greenwich St at Battery St","Carlo Caldana/Marguery Films",2015,"Smile Again\, Jenny Lee","Linda Demetrick"
"Craig Tsuyumine","Puneet Prasad","Larry Kitagawa","Carlo Caldana",NULL,NULL,"2100 Pacific Ave at Laguna St","Carlo Caldana/Marguery Films",2015,"Smile Again\, Jenny Lee","Linda Demetrick"
"Sydney Poitier","Robert Redford",NULL,"Phil Alden Robinson","Universal Pictures",NULL,"The Embarcadero","Universal Pictures",1992,"Sneakers","Walter Parkes"
"Sydney Poitier","Robert Redford",NULL,"Phil Alden Robinson","Universal Pictures",NULL,"Hills Brothers Plaza (The Embarcadero at Harrison)","Universal Pictures",1992,"Sneakers","Walter Parkes"
"Mike Myers","Nancy Travis",NULL,"Thomas Schlamme","TriStar Pictures","Jack Kerouac was a regular at the café.","Vesuvio Café (255 Columbus Avenue)","TriStar Pictures",1993,"So I Married an Axe Murderer","Robbie Fox"
"Mike Myers","Nancy Travis",NULL,"Thomas Schlamme","TriStar Pictures",NULL,"Swedenborgian Church (2107 Lyon Street)","TriStar Pictures",1993,"So I Married an Axe Murderer","Robbie Fox"
"Mike Myers","Nancy Travis",NULL,"Thomas Schlamme","TriStar Pictures",NULL,"St. John's Presbyterian Church (25 Lake Street)","TriStar Pictures",1993,"So I Married an Axe Murderer","Robbie Fox"
"Mike Myers","Nancy Travis",NULL,"Thomas Schlamme","TriStar Pictures","The paper is called the San Francisco Globe in the movie.","San Francisco Chronicle (901 Mission Street at 15th Street)","TriStar Pictures",1993,"So I Married an Axe Murderer","Robbie Fox"
"Mike Myers","Nancy Travis",NULL,"Thomas Schlamme","TriStar Pictures",NULL,"Rocco's Corner (Columbus Street)","TriStar Pictures",1993,"So I Married an Axe Murderer","Robbie Fox"
"Mike Myers","Nancy Travis",NULL,"Thomas Schlamme","TriStar Pictures","Prudente's Italian Deli\, which has since closed\, is called \"Meats of the World\" in the film.","Prudente's Italian Deli (1462 Grant Ave at Union)","TriStar Pictures",1993,"So I Married an Axe Murderer","Robbie Fox"
"Mike Myers","Nancy Travis",NULL,"Thomas Schlamme","TriStar Pictures",NULL,"Fog City Diner (1300 Battery Street)","TriStar Pictures",1993,"So I Married an Axe Murderer","Robbie Fox"
"Mike Myers","Nancy Travis",NULL,"Thomas Schlamme","TriStar Pictures",NULL,"Edinburgh Castle (950 Geary Street)","TriStar Pictures",1993,"So I Married an Axe Murderer","Robbie Fox"
"Mike Myers","Nancy Travis",NULL,"Thomas Schlamme","TriStar Pictures",NULL,"City Light Bookstore (261 Columbus Avenue)","TriStar Pictures",1993,"So I Married an Axe Murderer","Robbie Fox"
"Mike Myers","Nancy Travis",NULL,"Thomas Schlamme","TriStar Pictures",NULL,"Café Picaro 3120 16th Street","TriStar Pictures",1993,"So I Married an Axe Murderer","Robbie Fox"
"Mike Myers","Nancy Travis",NULL,"Thomas Schlamme","TriStar Pictures","Alcatraz Island was a military fort before it became a prison.","Alcatraz Island","TriStar Pictures",1993,"So I Married an Axe Murderer","Robbie Fox"
"Mike Myers","Nancy Travis",NULL,"Thomas Schlamme","TriStar Pictures",NULL,"Aladdin Terrace (off of Taylor Street\, Between Filbert and Union)","TriStar Pictures",1993,"So I Married an Axe Murderer","Robbie Fox"
"Mike Myers","Nancy Travis",NULL,"Thomas Schlamme","TriStar Pictures",NULL,"305 Hugo Street","TriStar Pictures",1993,"So I Married an Axe Murderer","Robbie Fox"
"Mike Myers","Nancy Travis",NULL,"Thomas Schlamme","TriStar Pictures",NULL,"1462 Grant Avenue\, at Union Street","TriStar Pictures",1993,"So I Married an Axe Murderer","Robbie Fox"
"Michael Fassbender","Kate Winslet","Seth Rogen","Danny Boyle","Universal Pictures",NULL,"War Memorial Opera House (401 Van Ness Avenue)","RDF Productions LLC",2015,"Steve Jobs","Aaron Sorkin"
"Michael Fassbender","Kate Winslet","Seth Rogen","Danny Boyle","Universal Pictures",NULL,"Davies Symphony Hall (201 Van Ness Ave.)","RDF Productions LLC",2015,"Steve Jobs","Aaron Sorkin"
"Michael Fassbender","Kate Winslet","Seth Rogen","Danny Boyle","Universal Pictures",NULL,"Sutter-Stockton Garage (444  Stockton)","RDF Productions LLC",2015,"Steve Jobs","Aaron Sorkin"
"Michael Fassbender","Kate Winslet","Seth Rogen","Danny Boyle","Universal Pictures",NULL,"California St. from Jones St. to Mason St.","RDF Productions LLC",2015,"Steve Jobs","Aaron Sorkin"
"Michael Fassbender","Kate Winslet","Seth Rogen","Danny Boyle","Universal Pictures",NULL,"Powell St. from California St. to Sutter St.","RDF Productions LLC",2015,"Steve Jobs","Aaron Sorkin"
"Michael Fassbender","Kate Winslet","Seth Rogen","Danny Boyle","Universal Pictures",NULL,"Jackson St. from Mason St. to Powell St.","RDF Productions LLC",2015,"Steve Jobs","Aaron Sorkin"
"Michael Fassbender","Kate Winslet","Seth Rogen","Danny Boyle","Universal Pictures",NULL,"Intersection of Columbus and Kearny","RDF Productions LLC",2015,"Steve Jobs","Aaron Sorkin"
"Michael Fassbender","Kate Winslet","Seth Rogen","Danny Boyle","Universal Pictures",NULL,"Intersection of Clay St. and Walter U Lum Plc","RDF Productions LLC",2015,"Steve Jobs","Aaron Sorkin"
"Michael Fassbender","Kate Winslet","Seth Rogen","Danny Boyle","Universal Pictures",NULL,"21st and Collingswood St.","RDF Productions LLC",2015,"Steve Jobs","Aaron Sorkin"
"Michael Fassbender","Kate Winslet","Seth Rogen","Danny Boyle","Universal Pictures",NULL,"Castro St. between 21st an Hill St","RDF Productions LLC",2015,"Steve Jobs","Aaron Sorkin"
"Michael Fassbender","Kate Winslet","Seth Rogen","Danny Boyle","Universal Pictures",NULL,"21st and Sanchez St","RDF Productions LLC",2015,"Steve Jobs","Aaron Sorkin"
"Patricia Arquette","Gabriel Byrne",NULL,"Rupert Wainwright","Metro-Goldwyn Mayer Distributing",NULL,"19th and Kansas St.","Metro-Goldwyn Mayer",1999,"Stigmata","Tom Lazarus"
"Keanu Reeves","Charlize Theron",NULL,"Pat O'Connor","Warner Bros. Pictures",NULL,"Marquee Lofts (1000 Van Ness Avenue at Alice B. Toklas Place)","Warner Bros. Pictures",2001,"Sweet November","Paul Yurick"
"Keanu Reeves","Charlize Theron",NULL,"Pat O'Connor","Warner Bros. Pictures",NULL,"Hotel Majestic (1500 Sutter Street)","Warner Bros. Pictures",2001,"Sweet November","Paul Yurick"
"Keanu Reeves","Charlize Theron",NULL,"Pat O'Connor","Warner Bros. Pictures","The building is called \"Jabe & Dunne Advertising Agency\" in the movie.","Foote\, Cone & Belding (733 Front Street at Pacific)","Warner Bros. Pictures",2001,"Sweet November","Paul Yurick"
"Keanu Reeves","Charlize Theron",NULL,"Pat O'Connor","Warner Bros. Pictures",NULL,"Farley's Café (1315 18th Street Near Missouri)","Warner Bros. Pictures",2001,"Sweet November","Paul Yurick"
"Keanu Reeves","Charlize Theron",NULL,"Pat O'Connor","Warner Bros. Pictures",NULL,"Citicorp Center (1 Sansome Street at Sutter) ","Warner Bros. Pictures",2001,"Sweet November","Paul Yurick"
"Keanu Reeves","Charlize Theron",NULL,"Pat O'Connor","Warner Bros. Pictures",NULL,"Christopher's Books (1400 18th Street)","Warner Bros. Pictures",2001,"Sweet November","Paul Yurick"
"Keanu Reeves","Charlize Theron",NULL,"Pat O'Connor","Warner Bros. Pictures","Chrissy Field was originally an airfield for the Presidio Army Base. ","Chrissy Field","Warner Bros. Pictures",2001,"Sweet November","Paul Yurick"
"Keanu Reeves","Charlize Theron",NULL,"Pat O'Connor","Warner Bros. Pictures",NULL,"Blooms Saloon (18th Street between Missouri and Texas Streets)","Warner Bros. Pictures",2001,"Sweet November","Paul Yurick"
"Keanu Reeves","Charlize Theron",NULL,"Pat O'Connor","Warner Bros. Pictures","The two land plots that comprise the Park were used as a Jewish cemetery until 1894 when San Francisco prohibited all burials within city limits. The graves were moved to Colma\, CA.","Mission Dolores Park (Mission District)","Warner Bros. Pictures",2001,"Sweet November","Paul Yurick"
